BiCluster Id, Row Type, Array of Rows, Column Type, Array of Columns
1657,place,"USA,Peshawar,Africa,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Safrygin,"
1658,place,"USA,Karachi,Cairo,",person,"Omar Hanif,Safrygin,"
1659,place,"USA,Peshawar,Africa,Cairo,",person,"Adnan Hijazi,Safrygin,"
1660,place,"USA,Peshawar,Karachi,88 Sahibzada Gul Rd.,",person,"Yasir Salman,Badawi,Safrygin,"
1661,place,"USA,Moscow,Russia,Middle East,",person,"Bugarov,Boris Bugarov,Safrygin,"
1662,place,"USA,Peshawar,Moscow,Russia,Middle East,",person,"Boris Bugarov,Safrygin,"
1663,place,"Peshawar,Pakistan,Cuba,Havana,",person,"Ramundo Ortiz,Morales,"
1664,place,"Pakistan,Cuba,Havana,Middle East,South America,",person,"Ramundo Ortiz,Bugarov,Boris Bugarov,"
1665,place,"Peshawar,Pakistan,Cuba,Havana,Middle East,South America,",person,"Ramundo Ortiz,Boris Bugarov,"
1666,place,"USA,Peshawar,Pakistan,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,Yasir Salman,Badawi,Boris Bugarov,"
1667,place,"USA,Peshawar,Pakistan,Africa,22 Hoveniersstraat,Antwerp,Belgium,Panama City,Panama,New Jersey,Newark,",person,"Adnan Hijazi,Hijazi,Pieter Dopple,"
1668,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,"
1669,place,"USA,Detroit,Michigan,",person,"A. H.,Abdul,Abdul al Nami,Abu Somad,Adnan Hijazi,al Dahab,al Nami,Ali,April Stevens,Blakely,Clark,Cooper,David Loiseau,Derwish,Fahd Khadr,Hijazi,Howard Clark,J. T.,Khaled Jehani,M. M.,Mahmud al-Dahab,Martha Mason,Mounir Mzoudi,Mousa Salah,Muhammed Mustafa,Mzoudi,Omar Blakely,Qasim,R. Derwish,Raeed Beandali,Ralph Bean,Reginald Cooper,Rifai,Rifai Qasim,Ronald,Ronald Derwish,Salah,Satam,Satam Derwish,Shadi abu Hoshar,Stevens,Yazid Bafaba,"
1670,place,"USA,Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Howard Clark,Qasim,Rifai,Clark,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1671,place,"Bahamas,Nassau,Columbia,",person,"Sufaat,Wali Shakur,"
1672,place,"USA,Florida,Bahamas,Nassau,UK,Afghanistan,65 West End Ave.,Syria,Tampa,",person,"Imad Dahdah,Dahdah,"
1673,place,"USA,UK,Afghanistan,",person,"Omar Hanif,Hanif,Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,Imad Dahdah,Dahdah,Jamal al Quso,Omar Mahmoud Othman,Othman,Murad,"
1674,place,"USA,Bahamas,Nassau,UK,Afghanistan,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Jamal al Quso,Omar Mahmoud Othman,Othman,"
1675,place,"USA,Bahamas,Nassau,UK,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Jamal al Quso,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,"
1676,place,"USA,Florida,Bahamas,Nassau,UK,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Omar Mahmoud Othman,Riyad Yasser,Yasser,"
1677,place,"USA,Florida,Bahamas,Nassau,UK,Afghanistan,",person,"Omar Hanif,Hanif,Imad Dahdah,Dahdah,Omar Mahmoud Othman,"
1678,place,"USA,New York,Virginia,Florida,New Jersey,455 11th St.,Miami Beach,224 Paulson Ave.,Clifton,2116 27th St.,Laurel,Maryland,1721 Glade Dr,Reston,1641 Pitkin Ave,Brooklyn,1621 Charles Ave.,Potomac,6132 Broward Blvd,Fort Lauderdale,CLifton,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1679,place,"USA,Virginia,Laurel,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1680,place,"USA,New Jersey,Maryland,",person,"Adnan Hijazi,Hijazi,R. Derwish,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1681,place,"USA,Florida,455 11th St.,Miami Beach,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Dandani,Jamal al Shibh,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1682,place,"USA,New Jersey,2116 27th St.,Laurel,Maryland,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1683,place,"USA,Florida,New Jersey,455 11th St.,Miami Beach,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1684,place,"USA,Virginia,New Jersey,2116 27th St.,Laurel,Maryland,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Mounir Mzoudi,J. T.,A. H.,M. M.,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,Abdul Karim,Karim,"
1685,place,"USA,London,UK,Texas,2211 Cermak Rd.,Chicago,Illinois,O'Hare Airport,Sears Tower,",person,"Jamal al Quso,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1686,place,"USA,London,UK,",person,"Omar Hanif,Hanif,Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,Jamal al Quso,J. T.,A. H.,M. M.,Omar Mahmoud Othman,Othman,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Murad,Abdul Murad,Khalid S.,Quso,Jamal,Riyad Yasser,Yasser,David Loiseau,Fahd Khadr,"
1687,place,"USA,London,UK,Chicago,Illinois,",person,"Omar Hanif,Hanif,Jamal al Quso,Omar Mahmoud Othman,Othman,Murad,Abdul Murad,Khalid S.,Quso,Jamal,"
1688,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,Ali,"
1689,place,"USA,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,David Loiseau,Fahd Khadr,Khaled Jehani,Satam,Ali,"
1690,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,Ali,"
1691,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Rifai Qasim,Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Satam,Ali,"
1692,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,Ali,"
1693,place,"USA,Canada,Paris,France,Afghanistan,Montreal,Chicago,Illinois,73 Rue Duhesme,America,Pakhtia,",person,"Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1694,place,"USA,Afghanistan,Pakhtia,",person,"Yasir Salman,Badawi,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1695,place,"USA,Afghanistan,Chicago,Illinois,",person,"Omar Hanif,Hanif,R. Derwish,Jamal al Quso,Omar Mahmoud Othman,Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1696,place,"USA,Canada,Chicago,Illinois,",person,"R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1697,place,"USA,Canada,Afghanistan,Montreal,",person,"Raeed Beandali,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1698,place,"USA,Canada,Afghanistan,Chicago,Illinois,",person,"R. Derwish,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1699,place,"USA,Canada,Afghanistan,Montreal,Chicago,Illinois,",person,"Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,Zakarya Ziyad,"
1700,place,"USA,Peshawar,Pakistan,Chitral,",person,"Badawi,Boris Bugarov,"
1701,place,"USA,Pakistan,Chitral,",person,"Badawi,Bugarov,Boris Bugarov,"
1702,place,"USA,Santo Domingo,Dominican Republic,Pakistan,",person,"Omar Hanif,Boris Bugarov,"
1703,place,"USA,Pakistan,Cuba,Havana,Chitral,Moscow,Russia,Middle East,South America,Soviet Union,Saratov,Europe,",person,"Bugarov,Boris Bugarov,"
1704,place,"USA,America,",person,"Jamal al Shibh,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,"
1705,place,"USA,Florida,Miami,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Jamal al Shibh,Said Khadr,"
1706,place,"USA,Florida,",person,"Adnan Hijazi,Hijazi,Omar Hanif,Hanif,Muhammed Dandani,Dandani,Jamal al Shibh,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,"
1707,place,"USA,Florida,455 11th St.,Miami Beach,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Dandani,Jamal al Shibh,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,"
1708,place,"USA,Florida,Miami,455 11th St.,Miami Beach,",person,"Muhammed Dandani,Dandani,Jamal al Shibh,Said Khadr,"
1709,place,"Santo Domingo,Dominican Republic,Pakistan,",person,"Omar Hanif,Morales,"
1710,place,"Peshawar,Pakistan,Chitral,",person,"Morales,Badawi,"
1711,place,"USA,Florida,Miami,Bahamas,Nassau,455 11th St.,Miami Beach,",person,"Muhammed Dandani,Dandani,Said Khadr,"
1712,place,"USA,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Hamza al Midhar,Mamoun Zammar,Said Khadr,"
1713,place,"USA,Florida,Bahamas,Nassau,455 11th St.,Miami Beach,",person,"Muhammed Dandani,Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Riyad Yasser,Yasser,Hamza al Midhar,Mamoun Zammar,Said Khadr,"
1714,place,"USA,Florida,Miami,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Said Khadr,"
1715,place,"USA,Florida,Bahamas,Nassau,",person,"Omar Hanif,Hanif,Muhammed Dandani,Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Hamza al Midhar,Mamoun Zammar,Said Khadr,"
1716,place,"USA,Florida,Bahamas,Nassau,455 11th St.,Miami Beach,",person,"Muhammed Dandani,Dandani,Wali Shakur,Mounir Mzoudi,Omar Mahmoud Othman,Hamza al Midhar,Mamoun Zammar,Said Khadr,"
1717,place,"USA,London,UK,Detroit,Michigan,Afghanistan,Heathrow Airport,12 Lavender Grove,Hackney,",person,"Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,"
1718,place,"USA,London,UK,Afghanistan,",person,"Omar Hanif,Hanif,Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,Jamal al Quso,Omar Mahmoud Othman,Othman,Murad,"
1719,place,"USA,London,UK,Heathrow Airport,",person,"Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,J. T.,A. H.,M. M.,Omar Mahmoud Othman,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Riyad Yasser,Yasser,"
1720,place,"USA,Detroit,Michigan,Afghanistan,",person,"Abdul al Nami,Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,R. Derwish,Abu Somad,Yazid Bafaba,Khaled Jehani,"
1721,place,"USA,London,UK,Detroit,Michigan,",person,"Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,David Loiseau,Fahd Khadr,"
1722,place,"USA,London,UK,Afghanistan,Heathrow Airport,",person,"Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,Omar Mahmoud Othman,"
1723,place,"USA,London,UK,Detroit,Michigan,Heathrow Airport,",person,"Raeed Beandali,Reginald Cooper,Ralph Bean,Mahmud al-Dahab,Cooper,al Dahab,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,"
1724,place,"USA,New Jersey,Newark,Detroit,Michigan,2116 27th St.,Laurel,Maryland,Baltimore,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,"
1725,place,"USA,Detroit,Michigan,Maryland,",person,"Adnan Hijazi,Hijazi,Abdul al Nami,R. Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,Khaled Jehani,"
1726,place,"USA,Newark,Detroit,Michigan,Laurel,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,"
1727,place,"USA,Newark,Laurel,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,HIjazi,"
1728,place,"USA,Newark,Detroit,Michigan,",person,"Adnan Hijazi,Hijazi,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,"
1729,place,"USA,New Jersey,Newark,Detroit,Michigan,",person,"Adnan Hijazi,Hijazi,R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,"
1730,place,"USA,New Jersey,Newark,2116 27th St.,Laurel,Maryland,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,HIjazi,"
1731,place,"USA,New Jersey,Newark,Maryland,",person,"Adnan Hijazi,Hijazi,R. Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,HIjazi,"
1732,place,"USA,New Jersey,2116 27th St.,Laurel,Maryland,Baltimore,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Hamza al Midhar,Mamoun Zammar,"
1733,place,"USA,New Jersey,Newark,Detroit,Michigan,Maryland,",person,"Adnan Hijazi,Hijazi,R. Derwish,Mounir Mzoudi,J. T.,A. H.,M. M.,Martha Mason,Mzoudi,Abu Somad,Yazid Bafaba,"
1734,place,"USA,Casablanca,Pakistan,",person,"Yasir Salman,Bugarov,"
1735,place,"USA,Canada,London,UK,Detroit,Michigan,Montreal,Toronto,Gizab,Qalat,",person,"Raeed Beandali,David Loiseau,Fahd Khadr,"
1736,place,"USA,Canada,London,UK,Montreal,",person,"Raeed Beandali,Omar Mahmoud Othman,Murad,Riyad Yasser,Yasser,David Loiseau,Fahd Khadr,"
1737,place,"USA,Canada,London,UK,",person,"Raeed Beandali,J. T.,A. H.,M. M.,Omar Mahmoud Othman,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Murad,Riyad Yasser,Yasser,David Loiseau,Fahd Khadr,"
1738,place,"USA,Canada,London,UK,Detroit,Michigan,",person,"Raeed Beandali,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,David Loiseau,Fahd Khadr,"
1739,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,Abdul,Satam Derwish,Derwish,Ronald,Satam,"
1740,place,"USA,Canada,",person,"Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Khaled Jehani,Satam,"
1741,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,"
1742,place,"USA,Windsor,Ontario,Canada,Detroit,Michigan,",person,"Abdul al Nami,Raeed Beandali,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,"
1743,place,"USA,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Khaled Jehani,Satam,"
1744,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,"
1745,place,"USA,811 Tecumseh Rd.,Windsor,Ontario,Canada,Morocco,Detroit,Michigan,Marrakech,",person,"Abdul al Nami,Abdul,R. Derwish,Satam Derwish,Derwish,Ronald,Satam,"
1746,place,"USA,Bahamas,Nassau,London,UK,Islamabad,Afghanistan,Freeport,11 Apple St.,Chicago,Illinois,Baker St.,London Heathrow,Yemen,",person,"Omar Hanif,Hanif,Jamal al Quso,Omar Mahmoud Othman,Othman,"
1747,place,"USA,Islamabad,Afghanistan,",person,"Omar Hanif,Hanif,Yasir Salman,Jamal al Quso,Omar Mahmoud Othman,Othman,"
1748,place,"USA,Bahamas,Nassau,Freeport,",person,"Omar Hanif,Hanif,Wali Shakur,Jamal al Quso,Mounir Mzoudi,Omar Mahmoud Othman,Othman,Hamza al Midhar,Mamoun Zammar,"
1749,place,"USA,Bahamas,Nassau,London,UK,11 Apple St.,",person,"Omar Hanif,Hanif,Jamal al Quso,Omar Mahmoud Othman,Othman,Riyad Yasser,Yasser,"
1750,place,"USA,London,UK,Afghanistan,Chicago,Illinois,",person,"Omar Hanif,Hanif,Jamal al Quso,Omar Mahmoud Othman,Othman,Murad,"
1751,place,"USA,Windsor,Ontario,Canada,Virginia,Newark,London,UK,Detroit,Michigan,Heathrow Airport,Laurel,Dulles International Airport,Dulles,Herndon,Roanoke,",person,"J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,"
1752,place,"USA,Virginia,Newark,Laurel,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,HIjazi,"
1753,place,"USA,Canada,London,UK,Heathrow Airport,",person,"Raeed Beandali,J. T.,A. H.,M. M.,Omar Mahmoud Othman,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Riyad Yasser,Yasser,"
1754,place,"USA,Virginia,Newark,Detroit,Michigan,Laurel,",person,"Adnan Hijazi,Hijazi,Mounir Mzoudi,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,"
1755,place,"USA,Windsor,Ontario,Canada,Newark,Detroit,Michigan,",person,"R. Derwish,Satam Derwish,Derwish,Ronald,Ronald Derwish,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,Abu Somad,Yazid Bafaba,"
1756,place,"USA,Windsor,Ontario,Canada,London,UK,Detroit,Michigan,Heathrow Airport,",person,"Raeed Beandali,J. T.,A. H.,M. M.,Mousa Salah,Shadi abu Hoshar,April Stevens,Salah,Stevens,"
1757,place,"USA,Pakistan,New Jersey,Columbia,224 Paulson Ave.,Clifton,New Brunswick,Lebanon,231 12th St.,Missouri,",person,"Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
1758,place,"USA,Missouri,",person,"Walter Smith,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Jamal al Quso,"
1759,place,"USA,New Jersey,",person,"Adnan Hijazi,Hijazi,R. Derwish,Muhammed Dandani,Satam Derwish,Derwish,Ronald,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Riduan Sungkar,Omar Evertts,Mounir Mzoudi,J. T.,A. H.,M. M.,Omar Mahmoud Othman,Abu Somad,Yazid Bafaba,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,"
1760,place,"USA,Columbia,",person,"Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
1761,place,"USA,Pakistan,",person,"Adnan Hijazi,Hijazi,Omar Hanif,Hanif,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
1762,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Muhammed Dandani,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Mounir Mzoudi,Hamza al Midhar,Mamoun Zammar,Said Khadr,HIjazi,"
1763,place,"USA,Columbia,231 12th St.,Missouri,",person,"Saeed al Nami,Riyad al Taifi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
1764,place,"USA,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,Mounir Mzoudi,HIjazi,"
1765,place,"USA,Pakistan,New Jersey,224 Paulson Ave.,Clifton,",person,"Adnan Hijazi,Hijazi,Wali Shakur,Ahmed Doha,Abu Ayyash,Doha,Ayyash,"
1766,place,"USA,Chicago,Illinois,",person,"Omar Hanif,Hanif,Khalid Shamrani,Shamrani,Walter Smith,R. Derwish,Satam Derwish,Derwish,Ronald,Riduan Sungkar,Omar Evertts,Jamal al Quso,Omar Mahmoud Othman,Abdillah Zinedine,Abu Hafs,Mehdi Rafiki,Zinedine,Murad,"
1767,place,"USA,Texas,Houston,Missouri,",person,"Walter Smith,Saeed al Nami,Riyad al Taifi,"
1768,place,"USA,Texas,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,"
1769,place,"USA,Texas,Houston,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,Saeed al Nami,Riyad al Taifi,Abu Hafs,Mehdi Rafiki,"
1770,place,"USA,Texas,Missouri,",person,"Walter Smith,Saeed al Nami,Riyad al Taifi,Jamal al Quso,"
1771,place,"USA,Texas,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Jamal al Quso,Abu Hafs,Mehdi Rafiki,Murad,"
1772,place,"USA,Texas,Houston,Kansas City,Almeda-Genoa Rd,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,"
1773,place,"USA,Texas,Kansas City,",person,"Khalid Shamrani,Shamrani,Walter Smith,Billy Jack Hawkins,Slade Goodman,Jamal al Quso,"
1774,place,"USA,Texas,Houston,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Abu Hafs,Mehdi Rafiki,"
1775,place,"USA,Texas,Houston,Kansas City,Almeda-Genoa Rd,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,"
1776,place,"USA,Texas,Kansas City,Chicago,Illinois,",person,"Khalid Shamrani,Shamrani,Walter Smith,Jamal al Quso,"
1777,place,"USA,Texas,Kansas City,Chicago,Illinois,Missouri,2111 Troost Ave.,",person,"Walter Smith,Jamal al Quso,"
1778,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,3131 Western Ave.,Dubai,UAE,",person,"Rifai Qasim,Omar Blakely,Muhammed Mustafa,Blakely,"
1779,place,"USA,Detroit,Michigan,",person,"Adnan Hijazi,Hijazi,Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Raeed Beandali,al Nami,R. Derwish,Satam Derwish,Derwish,Ronald,Mounir Mzoudi,J. T.,A. H.,M. M.,Abu Somad,Yazid Bafaba,Khaled Jehani,Satam,"
1780,place,"USA,Detroit,Michigan,562 Fenkell Ave.,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,Raeed Beandali,al Nami,Satam Derwish,Derwish,Ronald,Satam,"
1781,place,"USA,Detroit,Michigan,562 Fenkell Ave.,Charlotte,North Carolina,River Rouge Park,237 Hayes Ave,",person,"Rifai Qasim,Abdul al Nami,Omar Blakely,Muhammed Mustafa,Blakely,"
1782,place,"USA,Peshawar,Pakistan,Egypt,",person,"Adnan Hijazi,Yasir Salman,Badawi,"
1783,place,"USA,Pakistan,Egypt,",person,"Adnan Hijazi,Omar Hanif,Yasir Salman,Badawi,"
1784,place,"USA,Pakistan,Karachi,Islamabad,Afghanistan,",person,"Omar Hanif,Hanif,Yasir Salman,"
1785,place,"USA,Pakistan,Karachi,Afghanistan,",person,"Omar Hanif,Hanif,Yasir Salman,Badawi,"
1786,place,"USA,Pakistan,Karachi,Egypt,Islamabad,Afghanistan,",person,"Omar Hanif,Yasir Salman,"
1787,place,"USA,Pakistan,Karachi,Egypt,Afghanistan,",person,"Omar Hanif,Yasir Salman,Badawi,"
